id_registro,titulo,autores,ano,periodico,doi,url,url_pdf_aberto,resumo,fontes,consultas_busca,pontuacao_relevancia,status_pre_triagem_ia,escore_aderencia_ia,recomendacao_ia,confianca_ia,bloco_tematico_ia,criterio_inclusao_ia,criterio_exclusao_ia,justificativa_ia,decisao_titulo_resumo,motivo_exclusao_titulo_resumo,texto_completo_local,decisao_texto_completo,motivo_exclusao_texto_completo,incluir_final,observacoes,pais_contexto,objetivo_estudo,desenho_metodo,amostra_base,achados_principais,limitacoes,contribuicao_pergunta
semantic_scholar:ddb086481f8fc0862be54255f4c99e3c34175bde,"[Identification of the most common problems and mistakes in the medical certification of inability to work for disability pension provision based on the expertise carried out by the Out-Patient Clinic of Occupational Diseases, Nofer Institute of Occupational Medicine, Łódź, 2005-2007].",E. Wągrowska-Koski; M. Rybacki,2010,Medycyna Pracy,,https://www.semanticscholar.org/paper/ddb086481f8fc0862be54255f4c99e3c34175bde,,,semantic_scholar,semantic_scholar:beneficios_incapacidade_avaliacao_medico_pericial:beneficios_incapacidade_avaliacao_medico_pericial_3,0.0,CONCLUIDA,55.0,INCERTO_METADADOS,70.0,Análise documental e elegibilidade,"Estudos que abordem certificação médica, análise documental ou processos de decisão sobre incapacidade.",,"Título sugere identificação de problemas e erros na certificação médica de incapacidade para pensão por invalidez com base em perícias, o que é potencialmente muito relevante. Porém, ausência de resumo e idioma/metadados limitam a avaliação segura.",PENDENTE,,,NAO_INICIADO,,PENDENTE,,,,,,,,
crossref:10.1001/jama.1955.02960270037010,COMPULSORY CASH DISABILITY BENEFITS,,1955,Journal of the American Medical Association,10.1001/jama.1955.02960270037010,https://doi.org/10.1001/jama.1955.02960270037010,,,crossref,crossref:analise_documental_elegibilidade:analise_documental_elegibilidade_2,0.0,CONCLUIDA,55.0,INCERTO_METADADOS,58.0,Benefícios por incapacidade e avaliação médico-pericial,Título menciona diretamente benefícios monetários compulsórios por incapacidade.,"Ausência de resumo e metadados insuficientes para saber se aborda avaliação médico-pericial, triagem, fluxo, elegibilidade ou gestão operacional.","Há aderência temática inicial por tratar de disability benefits, mas não é possível verificar pelo título sozinho se contribui para os eixos analíticos centrais da revisão.",PENDENTE,,,NAO_INICIADO,,PENDENTE,,,,,,,,
semantic_scholar:eb6c2f16b81e392a6961a46cc10303bd6d1bb9c9,[The examination of work disability certification by the Health Insurance Medical Service].,F. Vetter,1999,Deutsche Medizinische Wochenschrift,,https://www.semanticscholar.org/paper/eb6c2f16b81e392a6961a46cc10303bd6d1bb9c9,,,semantic_scholar,semantic_scholar:beneficios_incapacidade_avaliacao_medico_pericial:beneficios_incapacidade_avaliacao_medico_pericial_3,0.0,CONCLUIDA,52.0,INCERTO_METADADOS,69.0,Benefícios por incapacidade e avaliação médico-pericial,Estudos que analisem avaliação médico-pericial ou certificação de incapacidade.,,"Título sugere exame/revisão da certificação de incapacidade laboral por serviço médico do seguro de saúde, potencialmente relevante para processos periciais. Ausência de resumo impede verificar escopo e utilidade para fluxo de alocação.",PENDENTE,,,NAO_INICIADO,,PENDENTE,,,,,,,,
semantic_scholar:b48501826399c510001f06ed19ad7e2b0d86048b,[Medical certification of work and occupational disability].,C. Schuler,1990,Der Orthopade,,https://www.semanticscholar.org/paper/b48501826399c510001f06ed19ad7e2b0d86048b,,,pubmed; semantic_scholar,pubmed:beneficios_incapacidade_avaliacao_medico_pericial:beneficios_incapacidade_avaliacao_medico_pericial_3; semantic_scholar:beneficios_incapacidade_avaliacao_medico_pericial:beneficios_incapacidade_avaliacao_medico_pericial_3,0.0,CONCLUIDA,48.0,INCERTO_METADADOS,68.0,Benefícios por incapacidade e avaliação médico-pericial,Estudos que analisem certificação médica ou avaliação médico-pericial.,,"Título indica foco em certificação médica de incapacidade laboral/ocupacional, tema aderente. Contudo, sem resumo e com idioma fora do recorte principal informado, faltam elementos para triagem confiável.",PENDENTE,,,NAO_INICIADO,,PENDENTE,,,,,,,,
semantic_scholar:1b826d922924433b721dd6eddd07985a75988921,"[The concept of disease and handicap in the National Insurance Act. Clinical features, epidemiology and medical ethical points of view].",P. Hartvig,1989,Tidsskrift for Den Norske Laegeforening,,https://www.semanticscholar.org/paper/1b826d922924433b721dd6eddd07985a75988921,,,semantic_scholar,semantic_scholar:beneficios_incapacidade_avaliacao_medico_pericial:beneficios_incapacidade_avaliacao_medico_pericial_3,0.0,CONCLUIDA,40.0,INCERTO_METADADOS,47.0,Benefícios por incapacidade e avaliação médico-pericial,"Título menciona ato de seguro nacional, doença e handicap, potencialmente relacionado a critérios de elegibilidade em seguro/benefício.","Sem resumo; pode ser discussão conceitual, epidemiológica ou ética sem foco em avaliação pericial ou fluxo decisório.","Existe possível aderência por tratar de seguro nacional e conceitos de doença/incapacidade, mas os metadados são insuficientes para triagem confiável.",PENDENTE,,,NAO_INICIADO,,PENDENTE,,,,,,,,
semantic_scholar:cc1125440d4175c31cc88192e537b196e33b94c8,LongitudinaL Patterns of ParticiPation in the sociaL security disabiLity insurance and suPPLementaL security income Programs for PeoPLe with disabiLities,K. Rupp; Gerald F. Riley,2011,,,https://www.semanticscholar.org/paper/cc1125440d4175c31cc88192e537b196e33b94c8,,,semantic_scholar,semantic_scholar:capacidade_filas_alocacao:capacidade_filas_alocacao_1,0.0,CONCLUIDA,35.0,INCERTO_METADADOS,60.0,Benefícios por incapacidade e avaliação médico-pericial,Pode tratar de participação em programas SSDI/SSI para pessoas com deficiência.,"Sem resumo e sem indicação de avaliação médico-pericial, triagem, teleperícia, filas ou gestão operacional.","O título sugere análise longitudinal de participação em programas de disability insurance/income, mas não permite inferir relação com o fluxo de avaliação ou decisão pericial.",PENDENTE,,,NAO_INICIADO,,PENDENTE,,,,,,,,
pubmed:37189275,The Korea National Disability Registration System.,Kim M; Jung W; Kim SY; Park JH; Shin DW,2023,Epidemiology and health,10.4178/epih.e2023053,https://pubmed.ncbi.nlm.nih.gov/37189275/,https://www.e-epih.org/upload/pdf/epih-e2023053-AOP.pdf,,pubmed,pubmed:beneficios_incapacidade_avaliacao_medico_pericial:beneficios_incapacidade_avaliacao_medico_pericial_1,0.0,CONCLUIDA,35.0,INCERTO_METADADOS,58.0,Benefícios por incapacidade e avaliação médico-pericial,Estudos que analisem certificação médica ou avaliação médico-pericial.,,"Sistema nacional de registro de deficiência pode envolver elegibilidade/certificação, mas o título não permite saber se trata de avaliação pericial, fluxo operacional, acesso ou controle.",PENDENTE,,,NAO_INICIADO,,PENDENTE,,,,,,,,
crossref:10.1016/s0140-6736(00)45305-5,Incapacity for Work,,1944,The Lancet,10.1016/s0140-6736(00)45305-5,https://doi.org/10.1016/s0140-6736(00)45305-5,,,crossref,crossref:analise_documental_elegibilidade:analise_documental_elegibilidade_3,0.0,CONCLUIDA,35.0,INCERTO_METADADOS,51.0,Benefícios por incapacidade e avaliação médico-pericial,Título sugere relação com incapacidade para o trabalho.,Ausência de resumo e possibilidade de ser editorial/comentário sem dados ou análise institucional.,"Tema potencialmente pertinente, porém metadados insuficientes para triagem segura.",PENDENTE,,,NAO_INICIADO,,PENDENTE,,,,,,,,
crossref:10.1016/s0140-6736(00)94284-3,INCAPACITY FOR WORK,,1934,The Lancet,10.1016/s0140-6736(00)94284-3,https://doi.org/10.1016/s0140-6736(00)94284-3,,,crossref,crossref:analise_documental_elegibilidade:analise_documental_elegibilidade_3,0.0,CONCLUIDA,35.0,INCERTO_METADADOS,51.0,Benefícios por incapacidade e avaliação médico-pericial,Título sugere relação com incapacidade para o trabalho.,"Sem resumo, não é possível distinguir artigo analítico de editorial/opinião.","Aderência temática genérica, mas insuficiência de metadados impede avaliação mais confiável.",PENDENTE,,,NAO_INICIADO,,PENDENTE,,,,,,,,
crossref:10.1016/s0140-6736(01)25450-6,INCAPACITY FOR WORK.,,1926,The Lancet,10.1016/s0140-6736(01)25450-6,https://doi.org/10.1016/s0140-6736(01)25450-6,,,crossref,crossref:analise_documental_elegibilidade:analise_documental_elegibilidade_3,0.0,CONCLUIDA,35.0,INCERTO_METADADOS,51.0,Benefícios por incapacidade e avaliação médico-pericial,Título sugere relação com incapacidade para o trabalho.,"Sem resumo, pode ser comentário/editorial antigo sem análise útil para a revisão.","Há pertinência temática ampla, mas os metadados são insuficientes para avaliar contribuição substantiva.",PENDENTE,,,NAO_INICIADO,,PENDENTE,,,,,,,,
semantic_scholar:285a7a200cfdcd5793050acaf2fb806e8575addf,Determination of Disability,D. Walega,2011,,10.1016/b978-1-4377-2242-0.00019-5,https://www.semanticscholar.org/paper/285a7a200cfdcd5793050acaf2fb806e8575addf,,,semantic_scholar,semantic_scholar:beneficios_incapacidade_avaliacao_medico_pericial:beneficios_incapacidade_avaliacao_medico_pericial_3,0.0,CONCLUIDA,35.0,INCERTO_METADADOS,39.0,Benefícios por incapacidade e avaliação médico-pericial,Título diretamente relacionado à determinação de incapacidade.,"Título excessivamente genérico e sem resumo/periódico; pode ser capítulo, material didático ou texto não elegível.","A aderência temática é plausível, porém os metadados são insuficientes para avaliar tipo de publicação e utilidade para a revisão.",PENDENTE,,,NAO_INICIADO,,PENDENTE,,,,,,,,
crossref:10.1057/9781137314277.0008,Are Incapacity Benefit Claimants Beyond Employment? Exploring Issues of Employability,Green; Shuttleworth,,"Disability Benefits, Welfare Reform and Employment Policy",10.1057/9781137314277.0008,https://doi.org/10.1057/9781137314277.0008,,,crossref,crossref:beneficios_incapacidade_avaliacao_medico_pericial:beneficios_incapacidade_avaliacao_medico_pericial_2,0.0,CONCLUIDA,30.0,INCERTO_METADADOS,52.0,Benefícios por incapacidade e avaliação médico-pericial,"Título sugere discussão sobre beneficiários de incapacidade e empregabilidade, potencialmente relacionada a critérios e efeitos de avaliação.","Sem resumo; possível capítulo de livro com foco em empregabilidade, não em fluxo pericial ou elegibilidade documental.","Há relação temática com beneficiários de incapacidade, mas faltam elementos para saber se o capítulo aborda avaliação administrativa, certificação médica ou apenas política de emprego.",PENDENTE,,,NAO_INICIADO,,PENDENTE,,,,,,,,
semantic_scholar:50556d11e9bc6738c147265a26dcded09f4ff796,Eliminating the Medicare waiting period for Social Security disabled-worker beneficiaries.,B. Bye; Riley Gf,1989,Social security bulletin,,https://www.semanticscholar.org/paper/50556d11e9bc6738c147265a26dcded09f4ff796,,,semantic_scholar,semantic_scholar:capacidade_filas_alocacao:capacidade_filas_alocacao_1,0.0,CONCLUIDA,28.0,INCERTO_METADADOS,57.0,Benefícios por incapacidade e avaliação médico-pericial,Relaciona-se a beneficiários disabled-worker do Social Security.,"Título sugere política de cobertura Medicare, não avaliação de incapacidade, triagem, teleperícia ou gestão de filas.","Há conexão com população beneficiária por incapacidade, mas o foco aparente é período de carência do Medicare, não o fluxo de análise de requerimentos.",PENDENTE,,,NAO_INICIADO,,PENDENTE,,,,,,,,
crossref:10.1016/s0140-6736(00)57050-0,INCAPACITY AND LIGHT WORK,,1936,The Lancet,10.1016/s0140-6736(00)57050-0,https://doi.org/10.1016/s0140-6736(00)57050-0,,,crossref,crossref:analise_documental_elegibilidade:analise_documental_elegibilidade_3,0.0,CONCLUIDA,28.0,INCERTO_METADADOS,52.0,Benefícios por incapacidade e avaliação médico-pericial,Título relacionado a incapacidade e trabalho.,"Sem resumo e possivelmente texto opinativo/editorial antigo, sem garantia de utilidade para fluxo pericial ou benefícios.","Pode tangenciar avaliação de capacidade laboral, mas os metadados são insuficientes para classificação mais segura.",PENDENTE,,,NAO_INICIADO,,PENDENTE,,,,,,,,
semantic_scholar:d48ed3eac2e97c126668c10b12b0ad9848bc13f4,Compensable clients and their ability to work,Peter Cotton,2015,,,https://www.semanticscholar.org/paper/d48ed3eac2e97c126668c10b12b0ad9848bc13f4,,,semantic_scholar,semantic_scholar:beneficios_incapacidade_avaliacao_medico_pericial:beneficios_incapacidade_avaliacao_medico_pericial_3,0.0,CONCLUIDA,28.0,INCERTO_METADADOS,43.0,Benefícios por incapacidade e avaliação médico-pericial,"Título menciona clientes compensáveis e capacidade para o trabalho, potencialmente ligado à avaliação de incapacidade/retorno ao trabalho.","Sem resumo e periódico; pode tratar de reabilitação, gestão clínica ou compensação sem foco em perícia/benefícios.","Há aderência temática superficial, mas os metadados não permitem confirmar relação com certificação, elegibilidade ou fluxo pericial.",PENDENTE,,,NAO_INICIADO,,PENDENTE,,,,,,,,
semantic_scholar:ab7a31e21eeeade4d26f1c239a3cd192a93f31b9,Remote Operational Medical Assessment AndManagement,H. Sorensen; J. Riess,2004,,10.2495/nl040021,https://www.semanticscholar.org/paper/ab7a31e21eeeade4d26f1c239a3cd192a93f31b9,,,semantic_scholar,semantic_scholar:telepericia_avaliacao_remota:telepericia_avaliacao_remota_1,0.0,CONCLUIDA,25.0,INCERTO_METADADOS,58.0,Teleperícia e avaliação remota,Título sugere avaliação médica remota operacional.,"Registros sem título, resumo ou metadados suficientes para triagem humana.","O título sugere alguma forma de avaliação médica remota, potencialmente relevante, mas a ausência de resumo e de periódico impede verificar se se trata de perícia/benefícios ou apenas gestão clínica operacional.",PENDENTE,,,NAO_INICIADO,,PENDENTE,,,,,,,,
semantic_scholar:67327985517a42f15fcd6a661055419fc78b8021,Vertigo as the medical certification issue,Dariusz Kulma,2009,,,https://www.semanticscholar.org/paper/67327985517a42f15fcd6a661055419fc78b8021,,,semantic_scholar,semantic_scholar:beneficios_incapacidade_avaliacao_medico_pericial:beneficios_incapacidade_avaliacao_medico_pericial_3,0.0,CONCLUIDA,22.0,INCERTO_METADADOS,41.0,Benefícios por incapacidade e avaliação médico-pericial,"Título menciona certificação médica, potencialmente relacionada à emissão/validação de atestados.","Metadados insuficientes; pode ser discussão clínica sobre vertigem sem relação substantiva com benefícios, elegibilidade ou fluxo pericial.","Apenas o título sugere um problema de certificação médica, mas não permite distinguir entre enfoque clínico-assistencial e avaliação administrativa/pericial.",PENDENTE,,,NAO_INICIADO,,PENDENTE,,,,,,,,
pubmed:34033360,Disability Evaluation(Archived).,Scura D; Piazza VM,2026,,,https://pubmed.ncbi.nlm.nih.gov/34033360/,,,pubmed,pubmed:beneficios_incapacidade_avaliacao_medico_pericial:beneficios_incapacidade_avaliacao_medico_pericial_1,0.0,CONCLUIDA,20.0,INCERTO_METADADOS,88.0,Benefícios por incapacidade e avaliação médico-pericial,Título sugere relação com avaliação de incapacidade.,"Registros sem título, resumo ou metadados suficientes para triagem humana.","Embora o título mencione avaliação de incapacidade, o registro está incompleto/atípico: sem periódico, sem resumo e com indicação de item arquivado e ano futuro. Os metadados são insuficientes para avaliar aderência real e tipo de publicação.",PENDENTE,,,NAO_INICIADO,,PENDENTE,,,,,,,,
openalex:https://openalex.org/W2133393736,Principles for allocation of scarce medical interventions,Govind Persad; Alan Wertheimer; Ezekiel Emanuel,2009,The Lancet,10.1016/s0140-6736(09)60137-9,https://doi.org/10.1016/s0140-6736(09)60137-9,https://philpapers.org/archive/PERPFA-2.pdf,,openalex,openalex:beneficios_incapacidade_avaliacao_medico_pericial:beneficios_incapacidade_avaliacao_medico_pericial_1; openalex:capacidade_filas_alocacao:capacidade_filas_alocacao_3,0.0,CONCLUIDA,20.0,INCERTO_METADADOS,63.0,"Capacidade, filas e alocação de serviços","Pode tangenciar alocação/priorização de recursos escassos, mas sem relação explícita com benefícios por incapacidade ou serviços periciais.",Textos sem relação substantiva com a pergunta de pesquisa; metadados insuficientes para avaliação confiável.,"Título sugere princípios gerais de alocação de intervenções médicas escassas, potencialmente útil de forma conceitual, porém não há resumo e não há indicação explícita de relação com perícia, incapacidade ou fluxo administrativo.",PENDENTE,,,NAO_INICIADO,,PENDENTE,,,,,,,,
semantic_scholar:e2afb569481c3d5fae541d979dd4f1731a19ad96,Institutional time inequality: speed capital and the social distribution of waiting,Stephen R. Christ,2026,Theory and society,10.1007/s11186-026-09730-x,https://www.semanticscholar.org/paper/e2afb569481c3d5fae541d979dd4f1731a19ad96,https://link.springer.com/content/pdf/10.1007/s11186-026-09730-x.pdf,,semantic_scholar,semantic_scholar:capacidade_filas_alocacao:capacidade_filas_alocacao_1,0.0,CONCLUIDA,20.0,INCERTO_METADADOS,58.0,"Capacidade, filas e alocação de serviços",Pode tangenciar desigualdade no tempo de espera e distribuição social da espera.,"Sem resumo e sem indicação explícita de benefícios por incapacidade, avaliação médico-pericial ou gestão de fluxos periciais.","O título sugere discussão conceitual sobre desigualdade institucional do tempo de espera, potencialmente útil ao eixo de filas/acesso, mas os metadados são insuficientes para verificar relação substantiva com benefícios por incapacidade ou perícia.",PENDENTE,,,NAO_INICIADO,,PENDENTE,,,,,,,,
semantic_scholar:21de9d0e29882f58da1b8fe6af04e71db2fbdb02,[Relation of morbidity from gastric and duodenal ulcers with work disability and dispensarization].,J. Zán; F. Šefrna; V. Vaverka,1990,Ceskoslovenske zdravotnictvi,,https://www.semanticscholar.org/paper/21de9d0e29882f58da1b8fe6af04e71db2fbdb02,,,pubmed; semantic_scholar,pubmed:analise_documental_elegibilidade:analise_documental_elegibilidade_3; semantic_scholar:analise_documental_elegibilidade:analise_documental_elegibilidade_3,0.0,CONCLUIDA,20.0,INCERTO_METADADOS,54.0,Benefícios por incapacidade e avaliação médico-pericial,O título menciona relação entre morbidade e incapacidade para o trabalho.,Resumo ausente e periódico/idioma sugerem dificuldade de avaliação confiável; pode ser estudo clínico/epidemiológico sem foco administrativo-pericial.,"Há menção a incapacidade laboral no título, mas sem resumo não é possível saber se aborda certificação, decisão administrativa ou apenas associação clínica entre doença e incapacidade.",PENDENTE,,,NAO_INICIADO,,PENDENTE,,,,,,,,
openalex:https://openalex.org/W2127711040,"Employment, work disability, and work days lost in patients with ankylosing spondylitis: a cross sectional study of Dutch patients",Annelies Boonen; A Chorus; H Miedema; D van der Heijde; H van der Tempel; Sj van der Linden,2001,Annals of the Rheumatic Diseases,10.1136/ard.60.4.353,https://doi.org/10.1136/ard.60.4.353,https://ard.bmj.com/content/annrheumdis/60/4/353.full.pdf,,openalex,openalex:beneficios_incapacidade_avaliacao_medico_pericial:beneficios_incapacidade_avaliacao_medico_pericial_3,0.0,CONCLUIDA,18.0,INCERTO_METADADOS,63.0,Benefícios por incapacidade e avaliação médico-pericial,Pode tangenciar afastamento do trabalho e work disability.,Resumo ausente; possível foco clínico/ocupacional sem relação com decisão administrativa ou fluxo pericial.,"O título sugere relação com incapacidade laboral e dias de trabalho perdidos, potencialmente relevante ao tema de benefícios por incapacidade, mas a ausência de resumo impede avaliar aderência aos eixos de avaliação pericial, elegibilidade ou gestão do fluxo.",PENDENTE,,,NAO_INICIADO,,PENDENTE,,,,,,,,
semantic_scholar:b40923e2fef2796a12920853212b160cb39db0e3,[Incidence of diabetes from the perspective of social security benefits].,L. Čeledová; R. Čevela,2019,Casopis lekaru ceskych,,https://www.semanticscholar.org/paper/b40923e2fef2796a12920853212b160cb39db0e3,,,semantic_scholar,semantic_scholar:analise_documental_elegibilidade:analise_documental_elegibilidade_2,0.0,CONCLUIDA,18.0,INCERTO_METADADOS,58.0,Benefícios por incapacidade e avaliação médico-pericial,Estudos que analisem benefícios por incapacidade.,"Registros sem título, resumo ou metadados suficientes para triagem humana.","O título sugere perspectiva de benefícios previdenciários relacionados ao diabetes, potencialmente pertinente, mas a ausência de resumo impede verificar se aborda avaliação, elegibilidade, fluxo ou apenas epidemiologia.",PENDENTE,,,NAO_INICIADO,,PENDENTE,,,,,,,,
semantic_scholar:c6d3b466c3634fd01818a1e9912d79da9ed50abf,"Assessment of Aphasia Across the International Classification of Functioning, Disability and Health Using an iPad-Based Application",Yiting Emily Guo; L. Togher; E. Power; E. Hutomo; Yi-Fei Yang; A. Tay; S. Yen; G. Koh,2017,Telemedicine journal and e-health,10.1089/tmj.2016.0072,https://www.semanticscholar.org/paper/c6d3b466c3634fd01818a1e9912d79da9ed50abf,https://www.liebertpub.com/doi/pdf/10.1089/tmj.2016.0072,,pubmed; semantic_scholar,pubmed:telepericia_avaliacao_remota:telepericia_avaliacao_remota_2; semantic_scholar:telepericia_avaliacao_remota:telepericia_avaliacao_remota_2,0.0,CONCLUIDA,18.0,INCERTO_METADADOS,54.0,Teleperícia e avaliação remota,Título sugere avaliação de afasia e funcionalidade/disability com aplicação digital.,Registro sem resumo ou metadados suficientes para avaliação confiável; possível estudo clínico sem relação pericial.,"O título indica avaliação por aplicativo em contexto de afasia e ICF, potencialmente relevante para mensuração funcional remota. Porém, sem resumo não é possível verificar se envolve teleavaliação, certificação, elegibilidade ou uso apenas clínico.",PENDENTE,,,NAO_INICIADO,,PENDENTE,,,,,,,,
pubmed:13276807,Sickness absenteeism.,FORTUIN GJ,1955,Bulletin of the World Health Organization,,https://pubmed.ncbi.nlm.nih.gov/13276807/,,,pubmed,pubmed:beneficios_incapacidade_avaliacao_medico_pericial:beneficios_incapacidade_avaliacao_medico_pericial_2,0.0,CONCLUIDA,18.0,INCERTO_METADADOS,52.0,Benefícios por incapacidade e avaliação médico-pericial,Estudos que analisem afastamento por doença.,,"Título sobre absenteísmo por doença pode tangenciar afastamento laboral, mas sem resumo não é possível saber se aborda avaliação, certificação, elegibilidade ou gestão de fluxo.",PENDENTE,,,NAO_INICIADO,,PENDENTE,,,,,,,,
crossref:10.1093/ilj/23.4.364,Incapacity Benefit,Lewis; HOWARD,1994,Industrial Law Journal,10.1093/ilj/23.4.364,https://doi.org/10.1093/ilj/23.4.364,,,crossref,crossref:beneficios_incapacidade_avaliacao_medico_pericial:beneficios_incapacidade_avaliacao_medico_pericial_2,0.0,CONCLUIDA,18.0,INCERTO_METADADOS,47.0,Benefícios por incapacidade e avaliação médico-pericial,Tema nominalmente ligado a benefício por incapacidade e possível marco regulatório.,Sem resumo; possível comentário jurídico breve sem análise operacional ou pericial.,"O periódico jurídico e o título genérico sugerem possível discussão normativa sobre incapacity benefit, mas os metadados são insuficientes para aferir utilidade para o redesenho do fluxo.",PENDENTE,,,NAO_INICIADO,,PENDENTE,,,,,,,,
crossref:10.1192/pb.21.4.242-a,Incapacity Benefit,Marshall,1997,Psychiatric Bulletin,10.1192/pb.21.4.242-a,https://doi.org/10.1192/pb.21.4.242-a,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/EBD5705BFF05F942B59E69391601B5DA/S0955603600068641a.pdf/div-class-title-incapacity-benefit-div.pdf,,crossref,crossref:beneficios_incapacidade_avaliacao_medico_pericial:beneficios_incapacidade_avaliacao_medico_pericial_2,0.0,CONCLUIDA,15.0,INCERTO_METADADOS,49.0,Benefícios por incapacidade e avaliação médico-pericial,Tema nominalmente ligado a benefício por incapacidade.,"Título genérico e ausência de resumo; possível carta, nota ou comentário sem análise.","Há aderência temática superficial, porém os metadados não permitem identificar se o texto aborda avaliação pericial, critérios de elegibilidade ou gestão do fluxo.",PENDENTE,,,NAO_INICIADO,,PENDENTE,,,,,,,,
semantic_scholar:437ceb7b0c6a310e0df818015960dcb75fd16673,"Client, needs assessor and agency-related factors predicting allocation of electric scooters to community-dwelling elderly in The Netherlands: a vignette study",F. Jörg; N. Borgers; A. J. Schrijvers,2003,Disability and Rehabilitation,10.1080/0963828031000071741,https://www.semanticscholar.org/paper/437ceb7b0c6a310e0df818015960dcb75fd16673,,,semantic_scholar,semantic_scholar:capacidade_filas_alocacao:capacidade_filas_alocacao_3,0.0,CONCLUIDA,14.0,INCERTO_METADADOS,58.0,Análise documental e elegibilidade,Título sugere fatores preditores na alocação de equipamento com participação de avaliadores de necessidades.,"Resumo ausente; pode tratar apenas de provisão assistencial de tecnologia, sem relação com benefícios por incapacidade ou perícia.","O título indica estudo sobre fatores que predizem alocação de scooters elétricas a idosos na Holanda. Pode tangenciar processos de avaliação e decisão, mas sem resumo não é possível confirmar relevância para elegibilidade/avaliação pericial.",PENDENTE,,,NAO_INICIADO,,PENDENTE,,,,,,,,
crossref:10.1177/1062860608315123,"Caveat Emptor: The Need for Evidence, Regulation, and Certification of Home Telehealth Systems for the Management of Chronic Conditions",Farberow; Hatton; Leenknecht; Goldberg; Hornung; Reyes,2008,American Journal of Medical Quality,10.1177/1062860608315123,https://doi.org/10.1177/1062860608315123,,,crossref,crossref:telepericia_avaliacao_remota:telepericia_avaliacao_remota_3,0.0,CONCLUIDA,12.0,INCERTO_METADADOS,74.0,"Equidade territorial, qualidade e controle","Pode abordar regulação, evidência, certificação e controle em telehealth.",Telemedicina exclusivamente assistencial; metadados insuficientes para confirmar relação com avaliação de incapacidade.,"Título sugere discussão sobre evidência, regulação e certificação de sistemas de telehealth domiciliar para condições crônicas. Pode ser útil para riscos e controle, mas não há resumo para confirmar aderência substantiva ao contexto pericial/benefícios por incapacidade.",PENDENTE,,,NAO_INICIADO,,PENDENTE,,,,,,,,
semantic_scholar:1981c8fa2f49bb09cb5a43ec4da523a8bc61b467,Unit-3 Certification For Different Issues Related To Mental Illness,B. Chavan; Subhash Das,2017,,,https://www.semanticscholar.org/paper/1981c8fa2f49bb09cb5a43ec4da523a8bc61b467,,,semantic_scholar,semantic_scholar:analise_documental_elegibilidade:analise_documental_elegibilidade_2,0.0,CONCLUIDA,12.0,INCERTO_METADADOS,55.0,Benefícios por incapacidade e avaliação médico-pericial,Estudos que analisem certificação médica.,"Registros sem título, resumo ou metadados suficientes para triagem humana.","O título menciona certificação relacionada à doença mental, o que pode ter pertinência para avaliação/certificação, mas faltam resumo e contexto para verificar aderência substantiva.",PENDENTE,,,NAO_INICIADO,,PENDENTE,,,,,,,,
openalex:https://openalex.org/W3046350683,The Telemedicine Musculoskeletal Examination,Edward R. Laskowski; Shelby E. Johnson; Randy A. Shelerud; Jason A. Lee; Amy E. Rabatin; Sherilyn W. Driscoll; Brittany J. Moore; Michael Wainberg; Carmen M. Terzic,2020,Mayo Clinic Proceedings,10.1016/j.mayocp.2020.05.026,https://doi.org/10.1016/j.mayocp.2020.05.026,http://www.mayoclinicproceedings.org/article/S0025619620305425/pdf,,openalex,openalex:telepericia_avaliacao_remota:telepericia_avaliacao_remota_2,0.0,CONCLUIDA,10.0,INCERTO_METADADOS,93.0,Teleperícia e avaliação remota,Pode abordar exame remoto por telemedicina.,"Registros sem título, resumo ou metadados suficientes para triagem humana.","Há apenas o título, sem resumo. O tema parece ser exame musculoesquelético por telemedicina, provavelmente assistencial, mas os metadados são insuficientes para avaliar aderência à avaliação pericial/incapacidade.",PENDENTE,,,NAO_INICIADO,,PENDENTE,,,,,,,,
semantic_scholar:e5354f2cb0bfad2b3f43967fa59c79c4b39a8380,System Dynamics Modeling for Intellectual Disability Services: A Case Study,M. Duryan; D. Nikolik; G. V. Merode; L. Curfs,2012,,10.1111/j.1741-1130.2012.00342.x,https://www.semanticscholar.org/paper/e5354f2cb0bfad2b3f43967fa59c79c4b39a8380,,,semantic_scholar,semantic_scholar:capacidade_filas_alocacao:capacidade_filas_alocacao_3,0.0,CONCLUIDA,10.0,INCERTO_METADADOS,52.0,"Capacidade, filas e alocação de serviços","Título sugere modelagem dinâmica de serviços para deficiência intelectual, potencialmente útil para capacidade e alocação.","Resumo ausente; pode não envolver benefícios por incapacidade, perícia ou elegibilidade.","O título aponta para modelagem de dinâmica de sistemas em serviços de deficiência intelectual. Pode ser útil para capacidade e filas, mas faltam elementos para confirmar aderência ao fluxo pericial-administrativo.",PENDENTE,,,NAO_INICIADO,,PENDENTE,,,,,,,,
